"cluster_name","primerid","contrast","Pr(>Chisq)","ci.hi","ci.lo","coef","fdr"
"2","CRK","ageYOUNG",0.913115247532929,0.0399757646829412,-0.0372138482520037,0.00138095821546877,0.947522991690716
"2","CRNDE","ageYOUNG",0.0544132541471765,0.00142031223084704,-0.0847275558412822,-0.0416536218052176,0.203256584753685
"2","CRTAP","ageYOUNG",0.126458117888052,0.0893908084076575,-0.00762917222235785,0.0408808180926498,0.306741539494745
"2","CRTC3","ageYOUNG",0.531104998081039,0.0381251531722514,-0.0122092370011728,0.0129579580855393,0.686428157897192
"2","CRY1","ageYOUNG",0.500030921343882,0.0592172196239961,-0.0251766393043134,0.0170202901598414,0.662259831691008
"2","CRYAB","ageYOUNG",0.140370722179553,0.150600481881333,-0.124054906491568,0.0132727876948825,0.323532788334433
"2","CRYL1","ageYOUNG",0.524064259820592,0.0426756775895922,-0.0176105666542442,0.012532555467674,0.679537792599758
"2","CSDE1","ageYOUNG",0.143391206435086,0.0901804928009951,-0.0142673550274673,0.0379565688867639,0.327051648166046
"2","CSF1","ageYOUNG",0.0119928664940958,0.134014581104625,0.0543058941045063,0.0941602376045657,0.0996605729402398
"2","CSNK1A1","ageYOUNG",0.199770955395347,0.0109810386930602,-0.101863323921995,-0.0454411426144672,0.389422607984669
"2","CSNK1D","ageYOUNG",0.659501033581117,0.0396015475968767,-0.0207620178638842,0.00941976486649626,0.775417452803064
"2","CSNK1E","ageYOUNG",0.0474023822692227,0.0775642810475536,0.00463686260227385,0.0411005718249137,0.193295564065386
"2","CSNK2B","ageYOUNG",0.680178520058153,0.0696752105409192,-0.033320618725828,0.0181772959075456,0.788629462152734
"2","CSRNP1","ageYOUNG",0.316359216291913,0.0631486689114576,-0.0454756851676193,0.00883649187191915,0.509896619199907
"2","CSRP1","ageYOUNG",0.00420512260386903,0.115017793662127,0.0407632898953136,0.0778905417787202,0.0654661132647793
"2","CSRP2","ageYOUNG",0.00910829305401464,-0.0449353310003535,-0.129843532190111,-0.0873894315952324,0.0876759398729237
"2","CST3","ageYOUNG",0.000449580183982035,-0.120842131542165,-0.263491025191117,-0.192166578366641,0.0213862795852565
"2","CSTB","ageYOUNG",0.119976569287652,0.00214760286608932,-0.18243146538988,-0.0901419312618953,0.298837077260312
"2","CTA-29F11.1","ageYOUNG",0.800690327806194,0.0319618892267857,-0.0596232456681969,-0.0138306782207056,0.872050767090713
"2","CTBP1","ageYOUNG",0.375712263091591,0.0505697992218376,-0.00498852258058846,0.0227906383206246,0.563307392684171
"2","CTBP2","ageYOUNG",0.370171149259305,0.0465762352549779,-0.0134531323386566,0.0165615514581607,0.560284918135217
"2","CTD-2369P2.2","ageYOUNG",0.0193217036483507,0.0988489398115456,0.0213144302047361,0.0600816850081408,0.12729631889916
"2","CTDNEP1","ageYOUNG",0.353040685154545,0.027151545005394,-0.0516196783928208,-0.0122340666937134,0.542469424250478
"2","CTDSP1","ageYOUNG",0.310641130805595,0.0472044069463142,-0.0056733573383377,0.0207655248039883,0.504000887261565
"2","CTDSP2","ageYOUNG",0.0774632355664188,0.0890080055241126,0.0134047559354453,0.0512063807297789,0.240318461788935
"2","CTGF","ageYOUNG",0.000463118395554592,-0.0166191504911728,-0.142945955461478,-0.0797825529763254,0.0213898949716491
"2","CTHRC1","ageYOUNG",0.101087734474497,-0.0556295307792395,-0.474575367886842,-0.265102449333041,0.273234519184101
"2","CTNNA1","ageYOUNG",0.158983041468544,0.070554652686695,-0.00431720466845464,0.0331187240091202,0.346919189828711
"2","CTNNAL1","ageYOUNG",0.65733961360703,0.042755070412086,-0.0437447139432039,-0.000494821765558942,0.773672912922364
"2","CTNNB1","ageYOUNG",0.67712963372403,0.0349773175967952,-0.0751943386016849,-0.0201085105024449,0.786158981527052
"2","CTSB","ageYOUNG",0.0275717761155682,0.089945663030353,0.0136303003542826,0.0517879816923178,0.150611376707849
"2","CTSC","ageYOUNG",0.00616630592385207,-0.00594480715574672,-0.09131629804035,-0.0486305525980484,0.0774438734615679
"2","CTSD","ageYOUNG",0.12327496298543,0.0739509296222576,-0.000915477201788126,0.0365177262102347,0.302344470186141
"2","CTSF","ageYOUNG",0.0445248381556126,0.0907647746733442,0.00739218806289538,0.0490784813681198,0.189673595376832
